Respondent_ID,Age,Gender,Education_Level,Employment_Status,Marital_Status,Household_Income,Region,Owns_Home,Has_Children,Internet_Usage_Hours,Political_Affiliation
3118,63,Male,High School,Employed,Married,121245,Central,Yes,Yes,6,Conservative
3119,21,Male,Bachelor's,Retired,Married,52924,North,No,Yes,4,Other
3120,62,Female,High School,Retired,Divorced,43382,East,Yes,No,11,Independent
3121,37,Male,Master's,Student,Divorced,46649,North,No,No,3,Liberal
3122,34,Male,Bachelor's,Employed,Widowed,116676,Central,No,Yes,5,Liberal
3123,24,Male,High School,Unemployed,Divorced,130559,West,Yes,Yes,2,Conservative
3124,21,Female,Master's,Retired,Divorced,118099,North,No,No,5,Liberal
3125,46,Female,High School,Student,Married,50373,Central,Yes,No,5,Liberal
3126,31,Male,Bachelor's,Retired,Widowed,102680,Central,Yes,No,10,Liberal
3127,20,Male,Bachelor's,Retired,Divorced,94501,East,Yes,Yes,10,Conservative
3128,41,Male,Bachelor's,Employed,Divorced,42791,West,Yes,Yes,5,Liberal
3129,54,Male,Bachelor's,Employed,Widowed,78896,Central,No,No,10,Independent
3130,33,Female,High School,Unemployed,Single,43115,West,Yes,No,2,Liberal
3131,69,Female,Bachelor's,Retired,Married,37341,East,No,No,7,Other
3132,21,Male,Master's,Student,Divorced,133109,North,No,No,3,Liberal
3133,41,Male,PhD,Retired,Divorced,36637,South,Yes,No,10,Liberal
3134,51,Male,Bachelor's,Student,Widowed,44269,South,Yes,Yes,1,Independent
3135,47,Female,Bachelor's,Retired,Divorced,103489,South,Yes,No,6,Conservative
3136,35,Male,Master's,Student,Married,113330,West,Yes,Yes,10,Conservative
3137,36,Other,PhD,Retired,Divorced,43877,South,Yes,Yes,7,Liberal
3138,48,Female,High School,Retired,Single,60273,North,No,No,10,Independent
3139,36,Male,Bachelor's,Unemployed,Married,76035,Central,Yes,No,3,Liberal
3140,66,Female,Master's,Employed,Single,32405,West,No,Yes,5,Conservative
3141,63,Female,Bachelor's,Employed,Widowed,113348,North,Yes,Yes,7,Conservative
3142,36,Female,High School,Student,Married,131141,West,Yes,Yes,4,Other
3143,39,Male,Bachelor's,Retired,Divorced,139694,West,Yes,Yes,8,Other
3144,41,Male,High School,Retired,Married,82309,West,Yes,No,5,Independent
3145,62,Female,Bachelor's,Employed,Married,61767,East,Yes,No,5,Independent
3146,29,Female,Bachelor's,Student,Married,140456,Central,No,Yes,11,Conservative
3147,47,Female,Master's,Unemployed,Single,139604,South,No,Yes,1,Conservative
3148,55,Female,Bachelor's,Unemployed,Widowed,29973,East,Yes,Yes,6,Conservative
3149,48,Female,High School,Unemployed,Married,78565,Central,No,Yes,8,Liberal
3150,53,Female,High School,Retired,Divorced,109461,South,Yes,Yes,4,Other
3151,36,Male,Master's,Student,Married,148577,East,Yes,No,4,Other
3152,65,Female,High School,Employed,Married,130159,East,No,No,11,Conservative
3153,62,Female,Bachelor's,Retired,Widowed,43091,North,No,No,10,Conservative
3154,53,Female,High School,Retired,Divorced,39584,East,No,No,4,Other
3155,47,Female,Master's,Unemployed,Divorced,124861,West,Yes,No,0,Independent
3156,66,Male,Bachelor's,Student,Single,142235,East,No,Yes,4,Conservative
3157,50,Female,Bachelor's,Student,Divorced,94607,West,No,Yes,9,Conservative
3158,35,Female,Bachelor's,Unemployed,Divorced,90624,Central,Yes,No,7,Independent
3159,69,Male,Master's,Unemployed,Divorced,134688,Central,No,Yes,2,Conservative
3160,66,Male,Bachelor's,Unemployed,Married,36550,West,No,No,8,Other
3161,45,Male,Master's,Retired,Single,22063,North,No,Yes,8,Other
3162,64,Male,Master's,Retired,Divorced,112816,North,No,No,5,Independent
3163,28,Male,PhD,Retired,Divorced,93839,Central,Yes,Yes,3,Other
3164,62,Male,Bachelor's,Employed,Divorced,31631,East,No,Yes,3,Independent
3165,50,Female,PhD,Employed,Married,21125,Central,Yes,No,10,Independent
3166,34,Female,High School,Student,Married,55409,Central,No,Yes,0,Other
3167,23,Female,Bachelor's,Unemployed,Single,70581,West,Yes,No,9,Independent
3168,21,Female,Master's,Unemployed,Widowed,42485,North,No,Yes,4,Other
3169,37,Male,High School,Retired,Single,128539,West,Yes,No,4,Independent
3170,65,Male,High School,Employed,Married,98330,Central,No,Yes,4,Independent
3171,64,Female,Bachelor's,Unemployed,Divorced,103554,South,Yes,Yes,11,Independent
3172,44,Male,Bachelor's,Student,Divorced,94398,East,Yes,No,0,Other
3173,32,Other,Bachelor's,Unemployed,Single,121415,Central,No,Yes,0,Conservative
3174,23,Female,Master's,Retired,Divorced,21690,West,Yes,Yes,9,Liberal
3175,64,Female,Master's,Retired,Married,142403,South,Yes,No,11,Conservative
3176,31,Other,Bachelor's,Employed,Single,35740,South,Yes,No,1,Independent
3177,28,Male,High School,Student,Widowed,133398,Central,Yes,Yes,0,Other
3178,56,Male,PhD,Student,Married,68643,North,Yes,Yes,7,Independent
3179,26,Female,High School,Unemployed,Married,108560,South,Yes,No,11,Conservative
3180,43,Male,High School,Student,Divorced,105877,East,Yes,No,11,Liberal
3181,33,Female,High School,Unemployed,Married,29156,West,No,No,3,Conservative
3182,22,Male,Bachelor's,Unemployed,Married,134968,West,No,Yes,5,Other
3183,69,Female,High School,Employed,Widowed,57214,West,No,No,7,Other
3184,27,Female,High School,Student,Divorced,116589,Central,Yes,Yes,4,Conservative
3185,67,Female,Bachelor's,Retired,Married,83389,West,No,Yes,5,Conservative
3186,20,Male,High School,Unemployed,Divorced,95694,West,Yes,Yes,3,Liberal
3187,30,Male,Bachelor's,Unemployed,Married,22808,East,No,Yes,5,Independent
3188,60,Female,Master's,Unemployed,Widowed,82987,North,Yes,No,5,Other
3189,66,Male,Master's,Student,Divorced,90938,Central,Yes,Yes,2,Other
3190,47,Female,High School,Student,Divorced,87500,Central,No,No,3,Liberal
3191,62,Female,High School,Student,Widowed,82167,West,Yes,No,5,Other
3192,23,Female,PhD,Unemployed,Single,80734,East,No,Yes,7,Other
3193,34,Female,High School,Retired,Married,37206,South,No,No,6,Conservative
3194,62,Male,Master's,Retired,Married,29629,West,Yes,No,3,Conservative
3195,68,Female,High School,Student,Single,52337,West,No,No,2,Liberal
3196,36,Female,PhD,Retired,Divorced,120365,Central,Yes,Yes,10,Other
3197,59,Male,Bachelor's,Unemployed,Divorced,107095,Central,Yes,Yes,7,Liberal
3198,52,Other,Bachelor's,Student,Widowed,83829,West,Yes,Yes,5,Independent
3199,63,Male,Master's,Student,Widowed,89401,Central,Yes,Yes,11,Independent
3200,43,Male,Bachelor's,Unemployed,Widowed,89830,East,Yes,Yes,7,Liberal
3201,68,Male,Bachelor's,Student,Single,66939,South,Yes,No,8,Other
3202,22,Female,Bachelor's,Unemployed,Single,32965,South,Yes,Yes,8,Independent
3203,46,Male,Master's,Student,Divorced,32228,South,Yes,Yes,9,Other
3204,54,Female,High School,Retired,Widowed,68419,West,No,Yes,10,Conservative
3205,37,Female,High School,Student,Divorced,116913,West,Yes,Yes,8,Liberal
3206,66,Male,Bachelor's,Student,Single,144344,West,Yes,Yes,9,Independent
3207,38,Male,High School,Student,Married,69229,East,Yes,Yes,0,Other
3208,27,Female,Bachelor's,Employed,Divorced,120463,South,Yes,No,11,Conservative
3209,22,Male,High School,Retired,Single,32822,Central,No,No,2,Liberal
3210,53,Female,Bachelor's,Unemployed,Widowed,50070,Central,No,Yes,8,Independent
3211,23,Male,High School,Employed,Married,88723,North,No,No,3,Conservative
3212,43,Female,Bachelor's,Retired,Married,144045,North,Yes,No,9,Liberal
3213,21,Female,High School,Student,Married,27135,Central,No,Yes,11,Independent
3214,56,Male,High School,Student,Widowed,99044,South,No,Yes,1,Other
3215,56,Male,High School,Unemployed,Married,119093,West,Yes,Yes,0,Conservative
3216,67,Male,PhD,Unemployed,Single,136251,Central,Yes,Yes,4,Conservative
3217,52,Male,High School,Retired,Divorced,119626,Central,Yes,Yes,3,Other
3218,18,Female,Master's,Retired,Married,131691,North,No,No,4,Conservative
3219,41,Female,High School,Unemployed,Married,59441,South,Yes,No,10,Conservative
3220,53,Male,High School,Retired,Single,149123,Central,No,Yes,4,Liberal
3221,23,Female,Bachelor's,Unemployed,Widowed,136190,West,Yes,Yes,7,Other
3222,58,Female,Bachelor's,Student,Married,59884,West,No,Yes,5,Conservative
3223,63,Male,PhD,Unemployed,Single,111603,East,Yes,No,2,Other
3224,61,Male,PhD,Employed,Single,38043,West,No,Yes,8,Liberal
3225,48,Female,Master's,Unemployed,Widowed,116108,Central,No,Yes,7,Liberal
3226,37,Female,Bachelor's,Unemployed,Widowed,95043,Central,Yes,Yes,8,Other
3227,41,Female,Bachelor's,Employed,Divorced,23062,West,No,No,3,Other
3228,42,Female,Bachelor's,Employed,Married,110236,North,No,Yes,7,Independent
3229,53,Male,PhD,Employed,Divorced,72214,South,Yes,No,10,Liberal
3230,38,Female,Bachelor's,Employed,Single,143398,Central,Yes,Yes,2,Conservative
3231,47,Female,Bachelor's,Unemployed,Married,103990,West,Yes,Yes,4,Liberal
3232,41,Female,High School,Retired,Single,73409,West,Yes,Yes,6,Liberal
3233,61,Male,High School,Employed,Single,30868,Central,No,No,0,Independent
3234,59,Male,PhD,Student,Single,88089,East,Yes,Yes,0,Other
3235,47,Male,Bachelor's,Unemployed,Widowed,115089,South,No,No,2,Liberal
3236,39,Female,Bachelor's,Retired,Widowed,114047,Central,Yes,Yes,3,Independent
3237,45,Male,High School,Student,Married,37428,West,Yes,Yes,0,Other
3238,24,Male,Master's,Unemployed,Single,128283,East,Yes,No,7,Liberal
3239,52,Male,High School,Unemployed,Single,91493,Central,Yes,Yes,1,Independent
3240,45,Male,Master's,Student,Married,130031,South,Yes,Yes,10,Liberal
3241,31,Female,High School,Employed,Divorced,90114,East,No,Yes,4,Conservative
3242,27,Female,Master's,Employed,Single,58389,West,Yes,Yes,5,Other
3243,33,Female,Master's,Student,Widowed,54734,North,No,Yes,10,Other
3244,33,Male,High School,Retired,Divorced,96084,South,Yes,Yes,5,Liberal
3245,48,Female,Bachelor's,Employed,Divorced,85107,East,No,Yes,5,Independent
3246,59,Male,Bachelor's,Unemployed,Divorced,106889,Central,No,Yes,10,Independent
3247,42,Male,High School,Unemployed,Divorced,132168,Central,Yes,No,0,Conservative
3248,30,Male,Master's,Retired,Divorced,104170,East,Yes,Yes,2,Conservative
3249,23,Male,Bachelor's,Unemployed,Divorced,31679,Central,Yes,No,2,Independent
3250,61,Male,Bachelor's,Employed,Married,67743,East,Yes,Yes,7,Other
3251,26,Female,High School,Retired,Married,44717,South,Yes,No,5,Conservative
3252,62,Female,Bachelor's,Employed,Divorced,132471,Central,No,No,1,Liberal
3253,53,Female,Master's,Retired,Widowed,45579,South,Yes,No,0,Liberal
3254,60,Male,Bachelor's,Student,Married,84102,West,No,No,3,Other
3255,37,Male,PhD,Unemployed,Married,112266,West,Yes,Yes,0,Other
3256,35,Male,PhD,Retired,Divorced,54782,West,Yes,Yes,4,Conservative
3257,60,Other,High School,Student,Widowed,90160,West,No,No,11,Liberal
3258,38,Female,High School,Employed,Divorced,138296,Central,Yes,Yes,10,Other
3259,21,Female,Master's,Student,Widowed,43103,East,No,Yes,7,Liberal
3260,67,Male,Bachelor's,Employed,Widowed,111080,Central,Yes,Yes,9,Conservative
3261,50,Female,High School,Retired,Single,73077,Central,No,Yes,1,Other
3262,44,Male,High School,Retired,Married,48534,South,No,No,7,Independent
3263,24,Female,Bachelor's,Unemployed,Divorced,58636,East,No,Yes,7,Liberal
3264,23,Female,Master's,Unemployed,Married,145615,North,No,Yes,5,Other
3265,32,Other,High School,Retired,Married,132930,North,Yes,No,7,Conservative
3266,35,Female,High School,Employed,Widowed,119108,East,Yes,Yes,1,Independent
3267,49,Male,PhD,Employed,Married,70486,North,Yes,Yes,6,Other
3268,28,Female,Master's,Retired,Single,114096,East,Yes,No,11,Liberal
3269,37,Female,Bachelor's,Employed,Divorced,53435,South,Yes,Yes,7,Liberal
3270,41,Male,Master's,Retired,Married,53152,South,No,No,3,Conservative
3271,32,Male,Bachelor's,Unemployed,Divorced,129620,Central,Yes,Yes,8,Liberal
3272,65,Male,Master's,Employed,Married,78952,North,No,Yes,10,Independent
3273,24,Male,Bachelor's,Unemployed,Divorced,39638,East,No,Yes,5,Conservative
3274,38,Male,High School,Student,Divorced,121744,South,No,No,11,Conservative
3275,59,Female,Master's,Unemployed,Divorced,137436,Central,No,No,2,Other
3276,43,Male,Bachelor's,Student,Married,36396,North,No,No,3,Conservative
3277,61,Male,PhD,Unemployed,Single,60494,North,Yes,No,11,Other
3278,31,Female,Bachelor's,Unemployed,Divorced,129503,North,No,Yes,3,Conservative
3279,54,Female,PhD,Employed,Widowed,46783,South,No,No,0,Other
3280,38,Female,PhD,Unemployed,Widowed,25403,South,Yes,No,9,Other
3281,35,Male,High School,Retired,Widowed,84052,North,Yes,Yes,0,Other
3282,22,Female,Master's,Employed,Single,43838,South,Yes,No,0,Independent
3283,20,Female,Bachelor's,Employed,Divorced,58919,North,Yes,No,3,Other
3284,40,Male,PhD,Employed,Single,97895,West,No,No,0,Independent
3285,43,Male,Bachelor's,Unemployed,Divorced,67995,South,Yes,Yes,5,Other
3286,54,Female,Master's,Employed,Single,145025,East,Yes,No,1,Other
3287,41,Female,Bachelor's,Student,Divorced,42614,South,Yes,Yes,0,Independent
3288,66,Other,High School,Student,Widowed,95593,North,Yes,No,6,Independent
3289,36,Female,High School,Unemployed,Divorced,20100,East,Yes,Yes,5,Independent
3290,68,Female,Bachelor's,Employed,Single,114191,Central,Yes,No,0,Independent
3291,42,Female,Master's,Retired,Divorced,81720,East,No,Yes,11,Other
3292,38,Male,Bachelor's,Retired,Married,90514,East,Yes,No,9,Other
3293,29,Male,Bachelor's,Student,Divorced,127808,South,No,Yes,11,Conservative
3294,58,Male,High School,Unemployed,Widowed,30988,East,Yes,No,8,Conservative
3295,50,Female,Bachelor's,Unemployed,Divorced,100067,East,No,No,5,Other
3296,67,Female,High School,Unemployed,Married,124838,North,Yes,No,1,Conservative
3297,21,Female,Master's,Unemployed,Married,139392,South,No,Yes,6,Independent
3298,59,Male,PhD,Unemployed,Married,135137,North,No,Yes,2,Conservative
3299,24,Female,Bachelor's,Employed,Single,97167,South,No,Yes,6,Independent
3300,39,Male,High School,Employed,Married,97229,Central,Yes,Yes,8,Other
3301,50,Male,High School,Employed,Single,121471,East,Yes,No,4,Conservative
3302,34,Female,Bachelor's,Retired,Married,58148,South,Yes,No,0,Independent
3303,41,Female,Bachelor's,Employed,Single,33823,East,Yes,Yes,4,Other
3304,51,Other,Master's,Unemployed,Married,44696,East,Yes,Yes,7,Other
3305,45,Male,High School,Unemployed,Married,31629,West,No,No,7,Independent
3306,60,Female,Master's,Retired,Divorced,23856,North,Yes,Yes,2,Independent
3307,58,Male,Bachelor's,Retired,Married,51051,South,Yes,Yes,3,Other
3308,56,Male,Bachelor's,Student,Divorced,86611,Central,No,Yes,11,Liberal
3309,39,Female,Bachelor's,Retired,Married,134059,West,No,Yes,7,Liberal
3310,66,Female,High School,Student,Married,106333,North,No,Yes,7,Independent
3311,34,Female,Bachelor's,Employed,Divorced,129218,Central,Yes,No,6,Conservative
3312,51,Male,Master's,Unemployed,Divorced,53469,Central,Yes,Yes,5,Independent
3313,23,Female,Bachelor's,Student,Single,121652,East,No,No,3,Other
3314,63,Male,Master's,Student,Widowed,146548,North,Yes,No,9,Independent
3315,23,Female,Bachelor's,Student,Divorced,93721,West,Yes,No,8,Liberal
3316,51,Male,High School,Retired,Single,113377,South,Yes,Yes,1,Independent
3317,18,Male,Bachelor's,Retired,Married,92372,South,No,Yes,1,Liberal
3318,27,Female,Bachelor's,Retired,Divorced,66072,West,Yes,Yes,0,Conservative
3319,38,Female,Bachelor's,Student,Divorced,110132,East,No,No,10,Conservative
3320,22,Male,High School,Employed,Married,63406,East,Yes,No,11,Conservative
3321,19,Male,Bachelor's,Unemployed,Married,107754,Central,Yes,No,2,Independent
3322,39,Female,High School,Retired,Married,55017,North,Yes,Yes,2,Liberal
3323,65,Male,High School,Employed,Married,30705,Central,Yes,Yes,3,Independent
3324,19,Male,Bachelor's,Retired,Widowed,39606,South,No,Yes,2,Conservative
3325,27,Male,Bachelor's,Retired,Divorced,106911,West,No,Yes,9,Independent
3326,51,Male,PhD,Student,Married,127678,North,Yes,Yes,5,Liberal
3327,33,Female,Bachelor's,Student,Married,112469,West,No,No,8,Other
3328,65,Female,Master's,Retired,Widowed,93654,North,No,Yes,7,Liberal
3329,68,Female,Bachelor's,Unemployed,Divorced,55319,South,Yes,No,5,Conservative
3330,56,Other,Master's,Retired,Single,112185,South,No,Yes,7,Conservative
3331,39,Male,High School,Unemployed,Divorced,142945,North,No,Yes,7,Conservative
3332,29,Male,PhD,Employed,Single,77254,East,Yes,No,9,Independent
3333,41,Male,Bachelor's,Retired,Widowed,65318,North,Yes,Yes,5,Liberal
3334,64,Male,Master's,Unemployed,Married,143351,South,Yes,No,1,Independent
3335,57,Male,Bachelor's,Employed,Widowed,22214,West,Yes,No,4,Conservative
3336,55,Female,High School,Employed,Divorced,149823,Central,Yes,No,3,Liberal
3337,27,Female,Bachelor's,Student,Married,146105,West,No,No,11,Other
3338,52,Male,High School,Employed,Divorced,94070,South,No,Yes,5,Conservative
3339,68,Female,Bachelor's,Student,Single,69869,West,Yes,Yes,1,Liberal
3340,66,Female,High School,Employed,Divorced,55228,East,Yes,No,3,Liberal
3341,49,Female,Bachelor's,Employed,Widowed,64696,East,No,Yes,7,Conservative
3342,24,Female,PhD,Unemployed,Widowed,23255,North,Yes,Yes,0,Other
3343,38,Female,Bachelor's,Unemployed,Widowed,140478,West,No,Yes,2,Liberal
3344,37,Female,Master's,Student,Married,47841,West,No,Yes,3,Liberal
3345,43,Female,Bachelor's,Retired,Divorced,25334,South,No,No,1,Other
3346,21,Female,Bachelor's,Unemployed,Married,97817,North,No,Yes,11,Conservative
3347,63,Male,PhD,Employed,Divorced,125134,North,Yes,Yes,1,Liberal
3348,69,Male,Master's,Student,Single,60522,West,Yes,Yes,5,Conservative
3349,39,Female,Master's,Student,Divorced,59708,Central,No,Yes,5,Independent
3350,32,Male,High School,Student,Divorced,85150,West,No,No,2,Independent
3351,57,Male,Bachelor's,Employed,Divorced,50697,West,Yes,No,7,Other
3352,38,Female,High School,Unemployed,Divorced,30722,West,Yes,Yes,11,Conservative
3353,32,Male,Bachelor's,Retired,Single,121936,East,No,Yes,2,Liberal
3354,39,Female,Bachelor's,Student,Married,85480,North,Yes,Yes,1,Other
3355,69,Female,Master's,Employed,Widowed,143935,East,Yes,Yes,4,Independent
3356,45,Other,Master's,Unemployed,Divorced,36029,Central,No,No,6,Conservative
3357,31,Female,Bachelor's,Unemployed,Widowed,85550,South,Yes,Yes,0,Other
3358,44,Male,High School,Retired,Widowed,129885,Central,Yes,Yes,1,Other
3359,58,Female,Master's,Student,Widowed,132461,North,Yes,No,1,Conservative
3360,57,Female,High School,Employed,Widowed,97042,South,No,No,7,Liberal
3361,45,Other,Bachelor's,Unemployed,Divorced,28208,Central,Yes,No,9,Liberal
3362,43,Male,High School,Employed,Widowed,112693,North,Yes,No,5,Liberal
3363,66,Male,Bachelor's,Unemployed,Divorced,95507,Central,No,Yes,3,Conservative
3364,19,Female,PhD,Student,Single,136637,South,Yes,Yes,3,Independent
3365,42,Male,High School,Student,Married,126576,South,Yes,No,4,Other
3366,20,Female,Bachelor's,Retired,Married,108719,Central,Yes,Yes,2,Conservative
3367,25,Male,Bachelor's,Unemployed,Divorced,108499,East,Yes,Yes,11,Liberal
3368,61,Male,PhD,Employed,Divorced,121383,Central,No,No,3,Liberal
3369,50,Male,Master's,Unemployed,Married,28127,Central,No,No,11,Other
3370,59,Male,High School,Employed,Widowed,127514,Central,No,Yes,3,Other
3371,69,Female,High School,Retired,Divorced,67782,East,No,Yes,6,Other
3372,52,Female,Bachelor's,Unemployed,Widowed,35646,West,Yes,No,6,Other
3373,23,Male,Bachelor's,Student,Divorced,110891,South,No,Yes,0,Other
3374,56,Female,Bachelor's,Employed,Divorced,103744,North,No,Yes,11,Conservative
3375,69,Male,High School,Student,Single,42713,South,Yes,No,2,Liberal
3376,40,Female,High School,Retired,Single,52267,South,Yes,Yes,8,Liberal
3377,42,Male,Bachelor's,Retired,Married,23864,West,Yes,Yes,5,Conservative
3378,67,Female,High School,Employed,Single,96197,South,Yes,Yes,5,Independent
3379,60,Female,Master's,Unemployed,Single,52559,South,Yes,No,3,Liberal
3380,36,Female,High School,Student,Married,137201,East,No,No,9,Independent
